358	54	1186
360	54	1186
360	54	1146
360	54	1146
360	55	1001
361	55	1001
361	54	1105
361	54	1105
361	54	1181
360	54	1181
360	55	983
362	55	983
362	54	1179
361	54	1179
361	54	1163
361	54	1163
361	54	1087
360	54	1087
361	54	1087
361	53	1203
361	53	1203
361	54	1108
362	54	1108
362	54	1137
362	54	1137
362	53	1181
362	53	1181
362	54	952
363	54	952
363	54	1105
363	54	1105
363	53	1170
363	53	1170
363	54	946
363	54	946
363	54	1129
363	54	1129
363	54	1183
364	54	1183
364	54	1137
364	54	1137
364	54	1192
364	54	1192
364	54	1048
365	54	1048
365	54	1048
365	55	1101
363	55	1101
363	54	1167
362	54	1167
362	53	1180
360	53	1180
360	54	1044
360	54	1044
360	53	1140
361	53	1140
361	53	1102
361	53	1102
361	54	944
362	54	944
362	54	1151
361	54	1151
361	55	1076
361	55	1076
361	55	1049
361	55	1049
361	55	1063
361	55	1063
361	56	922
362	56	922
362	57	986
362	57	986
362	57	1089
362	57	1089
362	58	903
363	58	903
363	59	1072
362	59	1072
362	58	1118
363	58	1118
363	59	971
364	59	971
364	58	1105
363	58	1105
363	59	1007
363	59	1007
363	59	1010
363	59	1010
363	58	1070
363	58	1070
363	58	955
364	58	955
364	59	1029
363	59	1029
363	59	891
362	59	891
362	59	939
361	59	939
361	61	865
361	61	865
361	62	841
362	62	841
362	63	878
363	63	878
363	64	958
363	64	887
362	64	887
362	64	887
362	64	1107
363	64	1107
363	63	1119
364	63	1119
364	63	1036
363	63	1036
363	63	864
363	63	917
361	63	917
361	62	1018
359	62	1018
359	62	868
359	62	868
359	62	974
360	62	974
360	61	1124
361	61	1124
361	60	992
361	60	992
361	60	1032
361	60	1032
361	60	1032
361	60	1125
362	60	1125
362	60	1086
362	60	1086
362	58	1171
362	58	1171
362	57	1125
362	57	1125
362	57	938
363	57	938
363	56	1056
363	56	1056
363	56	1048
363	56	1048
363	57	942
363	57	942
363	57	1084
363	57	1084
363	56	1080
364	56	1080
364	57	976
364	57	976
364	57	1132
364	57	1132
364	57	1068
364	57	1068
364	58	940
364	58	940
364	58	1098
365	58	1098
365	57	1072
365	57	1072
365	58	972
365	58	972
365	57	1111
365	57	1111
365	57	1053
366	57	1053
366	58	997
365	58	997
365	56	1199
365	56	1199
365	57	1068
366	57	1068
366	56	1117
365	56	1117
365	55	1136
367	55	1136
367	56	908
366	56	908
366	57	1043
366	57	1043
366	56	1066
367	56	1066
367	57	945
367	57	945
367	57	1055
367	57	1055
367	57	1055
367	56	1096
367	56	1096
367	57	1027
367	57	1027
367	57	1171
367	57	1171
367	57	1127
368	57	1127
368	57	1003
368	57	1003
368	56	1160
368	56	1160
368	56	1006
368	56	1006
368	56	1039
368	56	1039
368	55	1166
369	55	1166
369	56	996
368	56	996
368	56	1071
369	56	1071
369	55	1230
370	55	1230
370	55	1154
370	55	1154
369	55	1154
369	54	1235
369	54	1235
369	54	1136
369	54	1136
369	54	1030
370	54	1030
370	54	1079
370	54	1079
370	54	1082
369	54	1082
369	54	1004
370	54	1004
370	53	1237
370	53	1237
370	53	1147
369	53	1147
369	53	1160
370	53	1160
370	53	1127
370	53	1127
370	55	988
370	55	988
370	55	1073
370	55	1073
370	56	903
371	56	903
371	56	1014
371	56	1014
371	56	1131
368	56	1131
368	55	1180
367	55	1180
367	56	906
366	56	906
366	58	812
366	58	812
366	60	888
365	60	888
365	60	1176
365	60	1176
365	59	1018
366	59	1018
366	59	1109
366	59	1109
366	59	1109
366	57	1211
366	57	1211
366	57	1093
366	57	1093
366	57	1174
367	57	1174
367	57	1068
367	57	1068
367	57	968
367	57	968
367	56	1058
367	56	1058
367	55	1088
367	55	1088
367	56	959
368	56	959
368	56	1074
368	56	1074
368	55	1173
368	55	1173
368	56	1134
368	56	1134
368	55	1170
368	55	1170
368	56	1089
368	56	1089
368	56	1001
369	56	1001
369	55	1085
368	55	1085
369	55	1085
369	55	1134
369	56	991
369	56	991
369	56	991
369	54	1194
370	54	1194
370	54	1114
371	54	1114
371	55	1009
371	55	1009
371	55	1076
370	55	1076
370	55	1176
368	55	1176
368	56	1016
368	56	1016
368	55	1084
368	55	1084
368	54	1217
366	54	1217
366	54	1141
363	54	1141
363	55	856
363	55	856
363	56	954
362	56	954
362	57	1000
363	57	1000
363	57	1096
363	57	1096
363	57	952
361	57	952
361	59	923
358	59	923
358	59	953
355	59	953
355	60	863
349	60	863
349	62	900
346	62	900
346	63	1087
345	63	1087
345	60	1203
344	60	1203
344	59	1178
343	59	1178
343	58	1178
344	58	1178
344	58	1098
345	58	1098
345	58	898
346	58	898
346	59	825
347	59	825
347	60	732
348	60	732
348	61	760
348	62	726
348	62	726
348	64	760
347	64	760
347	68	724
347	68	724
347	71	764
347	75	756
347	75	756
347	78	773
348	78	773
348	79	787
347	79	787
347	79	787
347	78	829
348	78	829
348	77	877
348	77	877
348	76	884
348	76	884
348	75	811
348	75	811
348	74	799
349	74	799
349	73	922
349	73	922
349	70	1054
347	70	1054
347	69	973
347	68	878
345	68	878
345	67	934
346	67	934
346	66	1011
346	66	1011
346	64	1053
346	64	1053
346	63	1048
347	63	1048
347	63	1048
347	61	1153
347	61	1153
347	60	983
348	60	983
348	59	1023
348	59	1023
348	59	1068
348	59	1068
348	59	1052
349	59	1052
349	57	1196
349	57	1196
349	56	1150
349	56	1150
349	56	1080
348	56	1080
348	55	1174
349	55	1174
349	55	1046
349	55	1046
349	56	978
350	56	978
350	55	1082
350	55	1082
350	55	1151
350	55	1151
350	54	1115
351	54	1115
351	54	1115
351	54	1199
351	54	1199
351	55	985
351	55	985
351	55	1045
351	55	1045
351	55	1080
352	55	1080
352	56	962
352	56	962
352	56	1092
352	56	1092
352	55	1260
353	55	1260
353	55	1102
354	55	1102
354	54	1198
353	54	1198
353	54	1116
354	54	1116
354	55	971
353	55	971
353	55	1048
355	55	1048
355	54	1206
355	54	1206
355	55	943
355	55	943
355	54	1184
355	54	1184
356	54	1184
356	54	1171
356	55	985
356	55	985
356	55	1076
356	55	1076
356	55	1076
356	55	1210
357	55	1210
357	56	1016
357	56	1016
357	54	1197
357	54	1197
357	54	1094
358	54	1094
358	55	982
358	55	982
358	55	1084
359	55	1084
359	55	1082
359	55	1082
359	56	1013
360	56	1013
360	54	1262
360	54	1262
360	54	1163
360	54	1163
360	55	1055
360	55	1055
360	54	1110
360	54	1110
360	55	1101
361	55	1101
361	55	1101
361	55	1046
362	55	1046
362	54	1281
362	54	1281
362	54	1090
362	54	1090
362	53	1121
362	53	1121
362	52	1214
362	52	1214
362	54	992
363	54	992
363	54	1153
363	54	1153
363	53	1149
363	53	1149
363	54	986
364	54	986
364	54	986
364	54	1155
364	54	1155
364	53	1163
365	53	1163
365	54	1062
365	54	1062
365	53	1242
366	53	1242
366	53	1142
365	53	1142
365	55	942
365	55	942
365	55	874
366	55	874
366	57	885
365	57	885
365	58	850
365	58	850
365	57	1236
365	57	1236
365	57	1195
364	57	1195
364	57	1142
364	57	1142
364	56	1255
363	56	1255
363	56	1161
364	56	1161
364	56	1161
364	56	1209
364	56	1209
364	55	1149
364	55	1149
364	54	1005
365	54	1005
365	53	1084
365	53	1084
365	52	1196
365	52	1196
365	53	1027
365	53	1027
365	53	1123
365	53	1123
365	53	1123
365	52	1343
363	52	1343
363	52	1205
363	52	1205
363	52	1210
361	52	1210
361	52	1194
361	52	1194
361	53	996
362	53	996
362	52	1224
362	52	1224
362	51	1229
361	51	1229
361	52	1032
361	52	1032
361	52	1032
361	51	1178
362	51	1178
362	51	1234
361	51	1234
361	52	1011
361	52	1011
361	52	1181
362	52	1181
362	52	1272
362	52	1272
362	52	1079
362	52	1079
362	52	1168
362	52	1168
363	52	1168
363	52	1238
362	52	1238
362	53	1007
362	53	1007
362	52	1167
363	52	1167
363	52	1221
363	52	1221
363	53	986
363	53	986
363	52	1136
363	52	1136
363	53	1146
363	53	1146
363	54	1007
363	54	1007
363	54	1094
364	54	1094
364	54	1178
363	54	1178
363	54	1178
363	54	1097
364	54	1097
364	54	1176
363	54	1176
363	54	1075
364	54	1075
364	55	1075
364	55	1075
364	54	1169
364	54	1169
364	53	1223
364	53	1223
364	53	1188
364	53	1188
365	53	1188
365	52	1255
365	52	1255
365	52	1201
366	52	1201
366	52	1074
365	52	1074
365	52	1106
364	52	1106
364	52	1151
364	52	1151
364	52	1080
364	52	1080
364	51	1225
365	51	1225
365	51	1225
365	51	1208
365	51	1208
365	52	1027
365	52	1027
365	52	1180
366	52	1180
366	52	1237
365	52	1237
365	53	1000
366	53	1000
366	53	1059
366	53	1059
366	53	1237
366	53	1237
366	53	990
366	53	990
366	54	1041
366	54	1041
366	54	1206
366	54	1206
366	55	1004
367	55	1004
367	54	1061
366	54	1061
366	54	1061
366	54	1234
366	54	1234
366	56	963
365	56	963
365	55	1074
365	55	1074
365	55	1127
365	55	1127
365	57	891
365	57	891
365	56	1029
363	56	1029
363	56	1108
364	56	1108
364	57	951
364	57	951
364	57	1031
364	57	1031
364	57	1185
365	57	1185
365	58	956
365	58	956
365	57	1172
365	57	1172
365	57	1134
365	57	1134
365	58	942
365	58	942
365	57	1024
363	57	1024
363	57	973
362	57	973
362	58	928
362	58	928
362	58	981
362	58	981
362	59	917
362	59	917
362	60	996
362	60	884
361	60	884
361	61	979
359	61	979
359	62	1099
359	62	1099
359	62	975
358	62	975
358	61	1055
359	61	1055
358	61	1055
358	60	1169
358	60	1169
358	60	935
358	60	935
358	60	1065
359	60	1065
359	58	1133
358	58	1133
358	59	943
359	59	943
359	58	1021
358	58	1021
358	57	1129
359	57	1129
359	58	997
359	58	997
359	57	1127
358	57	1127
358	57	1035
357	57	1035
357	58	936
355	58	936
355	57	1070
355	57	1070
355	58	1032
354	58	1032
354	58	1101
354	58	1101
354	57	1162
353	57	1162
353	57	976
353	57	976
353	57	1035
353	57	1035
353	57	998
354	57	998
354	58	944
354	58	944
354	59	946
353	59	946
353	58	1129
352	58	1129
352	57	1196
351	57	1196
351	57	1122
350	57	1122
350	56	1152
351	56	1152
351	56	1152
351	57	1068
350	57	1068
350	56	1090
349	56	1090
349	56	996
349	56	996
349	56	1043
349	56	1043
349	56	998
348	56	998
348	56	949
348	57	910
348	57	910
348	59	878
345	59	878
345	60	976
343	60	976
343	60	1100
342	60	1100
342	60	989
342	60	989
342	61	1041
342	61	1041
342	60	1142
342	60	1142
342	60	1060
342	60	1060
342	59	1050
339	59	1050
339	59	1004
336	59	1004
336	59	946
334	59	946
334	58	1085
332	58	1085
333	58	1085
333	57	1074
333	58	948
335	58	948
335	58	948
335	57	1104
336	57	1104
336	57	1145
337	57	1145
337	58	1013
337	58	1013
337	57	1124
337	57	1124
337	57	1084
338	57	1084
338	57	947
338	57	947
338	57	1008
337	57	1008
337	57	1049
338	57	1049
338	58	932
337	58	932
337	58	1026
335	58	1026
335	58	1068
335	58	1068
335	59	988
335	59	988
335	59	973
334	59	973
334	59	1075
333	59	1075
333	60	976
333	60	976
333	59	1051
334	59	1051
334	59	1115
334	59	1115
334	59	931
334	59	931
334	59	1008
334	59	1008
334	60	882
333	60	882
333	61	812
329	61	812
329	61	1074
327	61	1074
327	60	1040
323	60	1040
323	60	1073
324	60	1073
324	60	1093
324	60	1093
324	60	1021
324	60	1021
324	60	1119
323	60	1119
323	58	1138
320	58	1138
320	59	995
320	59	995
320	58	1023
320	58	1023
320	56	1191
321	56	1191
321	56	998
322	56	998
322	56	1070
323	56	1070
323	56	981
323	56	981
323	57	973
323	57	973
323	57	975
323	57	975
323	58	1048
323	58	1048
323	58	1157
323	58	1157
323	58	1157
323	57	1185
324	57	1185
324	56	1208
324	56	1208
324	57	958
325	57	958
325	57	1009
325	57	1009
325	57	1067
325	57	1067
325	57	920
325	57	920
325	57	956
325	58	903
324	58	903
324	58	929
318	58	929
318	60	878
314	60	878
314	61	976
311	61	976
311	63	999
313	63	999
313	62	1072
314	62	1072
314	62	1010
315	62	1010
315	62	1058
314	62	1058
314	60	1184
313	60	1184
314	60	1184
314	59	1105
313	59	1105
313	58	1119
312	58	1119
312	58	989
312	58	989
312	57	973
313	57	973
313	57	1083
315	57	1083
315	57	999
316	57	999
316	57	1035
316	57	1035
316	56	1249
317	56	1249
317	55	1165
318	55	1165
318	55	1099
318	55	1099
318	56	960
318	56	960
318	57	1009
319	57	1009
319	57	988
319	57	988
319	57	984
320	57	984
320	57	1085
320	57	1085
320	57	937
321	57	937
321	58	803
321	61	799
319	61	799
319	63	843
318	63	843
318	64	922
317	64	922
317	63	1159
316	63	1159
316	62	1146
316	62	1146
316	62	985
316	62	985
316	62	1051
316	62	1051
318	62	1051
318	61	1211
318	61	1211
318	60	1106
319	60	1106
319	58	1141
319	58	1141
319	57	1003
319	57	1003
319	56	967
320	56	967
320	55	1089
320	55	1089
320	56	1096
320	56	1096
320	56	1008
321	56	1008
321	56	1093
321	56	1093
321	55	1198
321	55	1198
321	55	1153
321	55	1153
322	55	1153
322	55	1246
322	55	1246
322	55	1032
323	55	1032
323	55	1023
323	55	1023
323	55	1054
324	55	1054
324	54	1146
324	54	1146
324	54	1149
325	54	1149
325	53	1131
325	53	1131
325	54	991
325	54	991
325	55	1045
325	55	1045
325	55	1054
326	55	1054
326	56	1169
326	56	1169
326	54	1286
327	54	1286
326	54	1286
326	54	1083
326	54	986
327	54	986
327	55	1045
328	55	1045
328	55	1045
328	55	1172
329	55	1172
329	55	1102
329	55	1102
329	54	1183
329	54	1183
329	54	1080
330	54	1080
330	54	1096
329	54	1096
329	54	1082
330	54	1082
330	55	997
331	55	997
331	56	1041
331	56	1041
331	54	1237
332	54	1237
332	54	1091
332	54	1091
332	54	1091
332	54	1258
333	54	1258
333	54	1103
333	54	1103
333	55	978
333	55	978
333	55	1073
333	55	1073
333	55	1062
333	55	1062
333	56	959
333	56	959
333	56	949
333	61	139
331	61	139
331	62	996
332	62	996
332	63	1083
331	63	1083
331	64	1042
331	64	1042
331	63	1231
331	63	1231
331	62	1165
331	62	1165
331	62	1041
331	62	1041
331	63	939
332	63	939
332	62	1018
332	62	1018
332	62	1037
333	62	1037
333	57	941
333	57	941
333	57	1087
333	57	1087
333	56	1229
333	56	1229
333	56	1113
333	56	1113
335	56	1113
335	55	1265
335	55	1265
335	56	1077
335	56	1077
335	56	968
335	56	968
335	56	1040
335	56	1040
335	55	1101
335	55	1101
335	56	984
335	56	984
335	55	1088
334	55	1088
334	54	1148
335	54	1148
335	55	1121
335	55	1121
335	55	1186
336	55	1186
336	55	1151
335	55	1151
335	56	960
336	56	960
336	55	1101
336	55	1101
336	55	1079
337	55	1079
337	56	970
337	56	970
337	55	1046
337	55	1046
337	55	1046
337	55	1244
338	55	1244
338	55	1135
338	55	1135
338	54	1188
338	54	1188
338	54	1197
337	54	1197
337	54	1099
337	54	1099
337	54	1103
338	54	1103
338	54	1095
337	54	1095
337	53	1160
338	53	1160
338	53	1146
338	53	1146
338	53	1042
339	53	1042
339	54	937
340	54	937
340	55	1041
341	55	1041
341	54	1210
340	54	1210
340	55	1014
340	55	1014
341	55	1014
341	55	1136
341	55	1136
341	55	1127
341	55	1127
341	56	970
341	56	970
341	56	1035
342	56	1035
342	57	1095
342	57	1095
342	57	969
342	57	969
342	56	1063
342	56	1063
342	56	1095
343	56	1095
343	57	944
343	57	944
343	57	1051
343	57	1051
343	57	1141
343	57	1141
343	58	964
343	58	964
343	58	1017
344	58	1017
344	58	1082
344	58	1082
344	58	958
344	58	958
344	58	1039
344	58	1039
344	58	1135
345	58	1135
345	58	980
344	58	980
344	58	1042
345	58	1042
345	57	1216
345	57	1216
345	58	986
345	58	986
345	57	1043
343	57	1043
343	57	1084
342	57	1084
342	58	893
340	58	893
340	57	1083
340	57	1083
340	57	1127
340	57	1127
340	58	966
339	58	966
339	57	1174
339	57	1174
339	57	1174
339	55	1252
339	55	1252
339	56	1068
339	56	1068
339	55	1213
339	55	1213
339	56	948
339	56	948
339	57	888
336	57	888
336	57	848
336	58	844
330	58	844
330	59	927
327	59	927
327	60	860
325	60	860
325	61	992
324	61	992
324	63	874
321	63	874
321	65	790
314	65	790
314	68	834
314	69	801
308	69	801
308	71	724
306	71	724
306	71	765
306	73	704
298	73	704
298	75	677
279	75	677
279	76	686
264	76	686
264	79	782
264	79	838
251	79	838
251	79	792
255	79	792
255	79	819
258	79	819
258	79	822
261	79	822
261	78	825
261	77	801
264	77	801
264	77	760
266	77	760
266	76	771
265	76	771
265	75	797
264	75	797
264	75	818
264	75	793
266	75	793
266	74	850
268	74	850
268	74	853
270	74	853
270	74	840
271	74	840
271	74	824
271	74	750
271	74	750
271	75	710
271	75	710
271	75	731
271	75	731
271	76	725
271	77	682
266	77	682
266	78	706
265	78	706
265	79	742
265	80	812
265	80	812
265	79	907
266	79	907
266	77	999
269	77	999
269	76	923
271	76	923
271	74	828
273	74	828
273	74	756
274	74	756
274	74	787
269	74	787
269	71	963
269	69	987
266	69	987
266	68	912
267	68	912
267	66	1003
269	66	1003
269	64	1184
271	64	1184
271	64	1047
273	64	1047
273	63	1057
273	63	1057
273	62	1026
275	62	1026
275	60	1005
276	60	1005
276	59	1035
276	59	1035
276	58	1034
278	58	1034
278	58	1034
278	57	1155
279	57	1155
279	56	1197
280	56	1197
280	55	1156
280	55	1156
280	56	999
281	56	999
281	56	1027
282	56	1027
282	56	1059
283	56	1059
283	56	982
283	56	982
283	56	1113
284	56	1113
284	55	1266
285	55	1266
285	55	1047
285	55	1047
285	54	1178
285	54	1178
286	54	1178
286	55	1179
287	55	1179
287	55	1095
287	55	1095
287	54	1087
288	54	1087
288	54	1022
288	54	1022
288	54	1064
289	54	1064
289	53	1260
289	53	1260
289	53	1190
289	53	1190
289	53	1221
290	53	1221
290	53	1085
290	53	1085
290	54	977
291	54	977
291	54	1148
284	54	1148
278	54	1148
278	53	1240
276	53	1240
276	53	1210
277	53	1210
277	52	1183
277	52	1183
277	52	1006
278	52	1006
278	53	1050
273	53	1050
273	54	1043
268	54	1043
268	54	1122
268	54	1122
268	53	1294
271	53	1294
272	53	1294
272	53	1108
274	53	1108
274	53	1075
276	53	1075
276	54	1075
277	54	1075
277	55	993
277	55	993
277	56	1008
279	56	1008
279	54	1259
279	54	1259
279	54	1082
281	54	1082
281	53	1227
281	53	1227
281	53	1164
282	53	1164
282	55	976
282	55	976
282	55	1028
282	55	1028
282	55	1068
284	55	1068
284	55	1157
284	55	1157
285	55	1157
285	53	1271
285	53	1271
285	53	1158
287	53	1158
287	53	1130
286	53	1130
286	54	982
286	54	982
286	55	959
287	55	959
287	56	963
288	56	963
288	57	863
288	58	840
287	58	840
287	59	788
292	59	788
292	60	1026
291	60	1026
291	61	1200
292	61	1200
292	61	1076
294	61	1076
295	61	1076
295	61	1219
296	61	1219
296	60	1078
296	60	1078
296	59	1141
297	59	1141
297	58	1108
297	58	1108
297	57	1008
298	57	1008
298	56	1046
299	56	1046
299	55	1105
299	55	1105
299	54	1049
300	54	1049
300	55	1069
300	55	1069
300	55	1110
300	55	1110
300	56	989
302	56	989
302	56	1050
302	56	1050
302	56	1268
302	56	1268
302	55	1125
302	55	1125
303	55	1125
303	54	1220
303	54	1220
303	54	1158
304	54	1158
304	54	1003
304	54	1003
304	54	1060
305	54	1060
305	55	1018
305	55	1018
305	54	1175
305	54	1175
305	53	1185
306	53	1185
306	54	1001
306	54	1001
306	55	1027
307	55	1027
307	55	1053
306	55	1053
306	56	1101
307	56	1101
307	56	1165
307	56	1165
307	56	1165
307	55	1153
307	56	928
308	56	928
308	55	1033
307	55	1033
307	56	1083
309	56	1083
309	57	963
309	57	963
309	57	987
309	57	987
309	57	1060
310	57	1060
310	57	1002
310	57	1002
310	57	1062
310	57	1062
310	57	1062
310	57	1249
311	57	1249
311	58	990
311	58	990
311	57	1090
311	57	1090
311	56	1174
310	56	1174
310	57	961
310	57	961
310	56	1061
310	56	1061
310	56	1072
309	56	1072
309	57	953
310	57	953
310	56	1054
310	56	1054
310	56	1178
311	56	1178
311	57	974
311	57	974
311	57	1095
311	57	1095
311	56	1112
311	56	1112
311	58	931
311	58	931
311	58	997
311	58	997
311	58	1010
310	58	1010
310	58	964
310	58	964
310	58	1083
311	58	1083
311	57	1219
311	57	1219
311	58	999
311	58	999
311	57	1159
311	57	1159
312	57	1159
312	57	1140
312	57	1140
312	57	992
312	57	992
312	56	1068
312	56	1068
312	55	1190
314	55	1190
314	55	1037
313	55	1037
313	54	1177
314	54	1177
314	54	1093
314	54	1093
314	55	969
315	55	969
315	55	1026
315	55	1026
315	55	1167
316	55	1167
316	56	926
316	56	926
316	56	1079
317	56	1079
317	56	1042
317	56	1042
317	57	932
317	57	932
317	58	1009
316	58	1009
316	58	1020
312	58	1020
312	59	1061
308	59	1061
308	58	1065
306	58	1065
306	58	1044
306	58	1044
306	58	1190
306	58	1190
306	58	1190
306	56	1195
306	56	1195
306	56	1070
306	56	1070
306	56	1155
307	56	1155
307	55	1090
307	55	1090
307	55	1018
308	55	1018
308	55	1108
308	55	1108
308	55	1073
308	55	1073
308	55	980
309	55	980
309	55	1066
309	55	1066
309	55	1212
310	55	1212
310	55	1081
309	55	1081
309	55	1205
311	55	1205
310	55	1205
310	54	1191
311	54	1191
311	55	994
312	55	994
312	55	1033
312	55	1033
312	55	1088
312	55	1088
312	55	966
313	55	966
313	55	1006
313	55	1006
313	55	1074
314	55	1074
314	57	962
314	57	962
314	57	1033
315	57	1033
315	57	1115
315	57	1115
315	59	967
316	59	967
316	59	1001
316	59	1001
316	59	1044
315	59	1044
315	59	953
315	60	900
315	60	900
315	60	939
315	60	939
315	61	968
314	61	968
314	61	888
315	61	888
315	62	883
314	62	883
314	63	929
314	63	929
314	64	934
313	64	934
313	64	902
312	64	902
312	63	1153
311	63	1153
311	62	1186
311	62	1186
311	61	1008
311	61	1008
311	60	1118
311	60	1118
311	60	1018
310	60	1018
310	59	956
310	59	956
310	59	1012
310	59	1012
310	58	1031
310	58	1031
310	58	993
310	58	993
310	57	1095
310	57	1095
310	57	1030
311	57	1030
311	59	991
311	59	991
311	58	1078
311	58	1078
311	58	1164
311	58	1164
311	58	1053
310	58	1053
310	58	1053
310	57	1168
310	57	1168
310	56	1105
309	56	1105
309	56	950
310	56	950
310	56	1035
308	56	1035
308	56	1075
308	56	1075
308	57	967
308	57	967
308	56	1062
308	56	1062
308	56	1189
309	56	1189
309	57	969
308	57	969
308	56	1139
309	56	1139
309	56	1171
309	56	1171
309	57	998
309	57	998
309	57	1012
308	57	1012
308	56	1108
309	56	1108
309	57	964
309	57	964
309	56	1015
310	56	1015
310	56	1074
310	56	1074
310	58	949
309	58	949
309	58	990
309	58	990
309	58	1090
310	58	1090
310	59	968
310	59	968
310	59	1022
309	59	1022
309	58	1143
308	58	1143
308	59	953
306	59	953
306	58	1093
302	58	1093
302	58	1004
299	58	1004
299	59	920
299	59	920
299	59	1051
300	59	1051
300	57	1204
297	57	1204
297	57	1079
293	57	1079
293	57	1079
293	57	1071
293	57	956
292	57	956
292	59	761
283	59	761
283	60	843
279	60	843
279	62	776
271	62	776
271	64	723
271	65	720
264	65	720
264	68	706
260	68	706
260	72	742
263	72	742
263	73	873
263	76	836
265	76	836
265	77	856
266	77	856
260	77	856
260	70	1527
260	71	706
254	71	706
254	71	747
252	71	747
252	71	710
247	71	710
247	72	687
247	72	626
236	72	626
236	73	651
236	75	653
227	75	653
227	77	594
226	77	594
226	80	642
223	80	642
223	77	1746
224	77	1746
225	77	1746
225	72	1229
225	73	638
220	73	638
220	74	654
218	74	654
218	74	645
218	74	640
221	74	640
221	74	652
221	75	591
222	75	591
222	74	710
221	74	710
221	74	605
222	74	605
222	74	1764
215	74	1764
214	74	1764
217	74	1764
218	74	1764
218	58	3488
219	58	3488
219	57	700
219	58	592
223	58	592
221	58	592
214	58	592
214	46	3204
214	46	3204
217	46	3204
217	43	1535
201	43	1535
184	43	1535
184	39	2245
179	39	2245
179	39	618
179	39	618
179	38	1075
181	38	1075
187	38	1075
193	38	1075
194	38	1075
194	30	4771
197	30	4771
197	32	594
197	38	320
199	38	320
199	39	409
199	39	432
202	39	432
204	39	432
204	44	1551
204	47	719
206	47	719
206	54	722
209	54	722
209	53	728
209	55	694
212	55	694
212	88	679
216	88	679
216	87	677
216	83	639
216	83	639
216	80	645
214	80	645
214	78	624
214	89	607
213	89	607
213	91	572
213	93	573
208	93	573
208	95	599
209	95	599
209	89	1098
211	89	1098
211	90	659
211	92	498
211	98	250
214	98	250
214	103	341
214	105	528
217	105	528
217	101	805
219	101	805
221	101	805
221	84	1763
223	84	1763
223	80	967
224	80	967
224	74	1155
226	74	1155
226	77	849
227	77	849
227	74	999
218	74	999
218	70	936
218	66	816
212	66	816
212	62	911
212	62	911
212	59	984
215	59	984
215	58	945
218	58	945
218	62	1084
218	62	1084
220	62	1084
220	61	1202
222	61	1202
222	61	1057
224	61	1057
224	60	1088
225	60	1088
225	60	983
225	60	904
226	60	904
226	59	988
